Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,instr_5,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
22,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r1,22,Online_whatL2//c.cha.me12.1332.222.wav,go,me,si,sil,du,ñu,cha,sil1,mi,to,sil2,['catch'],[2.0166999999992186],[2.0166999999992186],1.332,no_beat,0.6846999999992185,0.6846999999992185,"[""space""]",cha,3,testWhatL2Uns//r2.s1.0.wav,1.0,what,unsyncopated,b,s1,rule,rule,L2,z,4.7776,1.0,1.0,0.8158,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
23,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r1,23,Online_whatL2//c.cha.me14.none.none.wav,ñu,to,ño,sil,go,ba,si,sil2,du,mi,sil1,['-'],,,none,none,,,,cha,3,testWhatL2Uns//time_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,time,L2,m,0.3044,1.0,1.0,1.9082,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
24,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r2,24,Online_whatL2//d.si.ñu22.444.1332.wav,fe,to,si,sil,ra,bi,ñu,sil2,ba,me,sil1,['catch'],[1.1173999999984972],[1.1173999999984972],0.444,no_beat,0.6733999999984972,0.6733999999984972,"[""space""]",si,4,testConjL1Uns//r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,rule,rule,L1,m,4.3334,1.0,0.0,2.5366,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
25,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r2,25,Online_whatL2//d.si.ñu20.none.none.wav,fe,cha,me,sil2,ra,to,bi,sil,mi,ba,sil1,['-'],,,none,none,,,,si,4,testConjL1Uns//r2.s2.1.wav,2.0,conjunction_un,unsyncopated,b,s2,rule,rule,L1,m,2.6734,7.0,0.0,2.5578,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
26,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r1,26,Online_whatL2//d.si.ñu21.none.none.wav,go,cha,ño,sil,du,su,bi,sil2,ba,te,sil1,['-'],,,none,none,,,,si,4,testConjL1Uns//r2.s2.2.wav,2.0,conjunction_un,unsyncopated,b,s2,rule,rule,L1,m,0.7377,5.0,0.0,1.5799,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
27,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r2,27,Online_whatL2//d.si.ñu23.none.none.wav,me,to,ño,sil2,fe,cha,su,sil,ra,mi,sil1,['-'],,,none,none,,,,si,4,testConjL1Uns//dep_viol.r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,no_rule,dep,L1,m,1.2638,1.0,1.0,2.3445,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
28,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r1,28,Online_whatL2//d.si.ñu12.222.444.wav,go,si,ñu,sil,du,ba,me,sil1,bi,to,sil2,['catch'],[0.8322999999970762],[0.8322999999970762],0.222,no_beat,0.6102999999970762,0.6102999999970762,"[""space""]",si,4,testConjL1Uns//r2.s2.0.wav,2.0,conjunction_un,unsyncopated,b,s2,rule,rule,L1,m,1.844,1.0,0.0,2.4271,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
29,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r2,29,Online_whatL2//d.si.ñu13.444.0.wav,ñu,te,si,sil,fe,bi,cha,sil1,ra,ba,sil2,['catch'],[1.1769999999999072],[1.1769999999999072],0.444,no_beat,0.7329999999999073,0.7329999999999073,"[""space""]",si,4,testConjL1Uns//r1.s1.2.wav,2.0,conjunction_un,unsyncopated,a,s1,rule,rule,L1,z,1.2512,2.0,1.0,1.681,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
30,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r2,30,Online_whatL2//d.si.ñu15.none.none.wav,su,te,mi,sil2,fe,ño,bi,sil,ra,cha,sil1,['-'],,,none,none,,,,si,4,testConjL1Uns//dep_viol.r2.s1.0.wav,2.0,conjunction_un,unsyncopated,b,s1,no_rule,dep,L1,z,1.8982,5.0,0.0,1.4613,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
31,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r2,31,Online_whatL2//d.si.ñu14.none.none.wav,fe,te,cha,sil,ra,mi,ba,sil1,bi,ño,sil2,['-'],,,none,none,,,,si,4,testConjL1Uns//r2.s1.1.wav,2.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,z,4.611,3.0,1.0,4.6068,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
32,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r2,32,Online_whatL2//c.cha.me25.none.none.wav,fe,te,mi,sil,ra,ñu,si,sil2,ba,bi,sil1,['-'],,,none,none,,,,cha,3,testConjL1Uns//dep_viol.r1.s2.0.wav,2.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L1,m,0.2323,7.0,1.0,1.8646,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
33,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r1,33,Online_whatL2//c.cha.me26.444.1110.wav,mi,bi,cha,sil,go,me,ño,sil1,du,te,sil2,['catch'],[0.9081999999991694],[0.9081999999991694],0.444,no_beat,0.4641999999991694,0.4641999999991694,"[""space""]",cha,3,testConjL1Uns//r2.s1.0.wav,2.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,z,1.5465,4.0,1.0,3.1729,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
34,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r2,34,Online_whatL2//c.cha.me27.none.none.wav,fe,si,ñu,sil2,ra,ño,ba,sil,te,bi,sil1,['-'],,,none,none,,,,cha,3,testConjL1Uns//r1.s1.1.wav,2.0,conjunction_un,unsyncopated,a,s1,rule,rule,L1,m,0.5667,6.0,0.0,3.4921,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
35,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r1,35,Online_whatL2//c.cha.me24.0.444.wav,cha,te,me,sil,go,ba,ño,sil2,du,si,sil1,['catch'],[1.6255000000001019],[1.6255000000001019],0.0,beat,,1.625500000000102,"[""space""]",cha,3,testConjL1Uns//time_viol.r2.s2.0.wav,2.0,conjunction_un,unsyncopated,b,s2,no_rule,time,L1,m,1.9339,1.0,1.0,3.4772,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
36,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r2,36,Online_whatL2//a.go.du27.none.none.wav,mi,cha,ba,sil,fe,bi,su,sil2,ra,ño,sil1,['-'],,,none,none,,,,du,2,testConjL1Uns//dep_viol.r2.s2.0.wav,2.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L1,m,3.7586,1.0,1.0,0.9818,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
37,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r1,37,Online_whatL2//a.go.du25.0.888.wav,go,bi,ñu,sil,du,mi,si,sil2,su,cha,sil1,['catch'],[1.788699999999153],[1.788699999999153],0.888,beat,0.9006999999991531,0.9006999999991531,"[""space""]",du,2,testConjL1Uns//r1.s2.1.wav,2.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,1.7141,1.0,1.0,1.0533,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
38,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r2,38,Online_whatL2//a.go.du24.none.none.wav,me,cha,bi,sil,fe,ño,su,sil2,ra,to,sil1,['-'],,,none,none,,,,du,2,testConjL1Uns//time_viol.r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L1,m,2.4654,2.0,1.0,0.8458,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
39,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s1,r2,39,Online_whatL2//a.go.du26.none.none.wav,fe,te,si,sil2,ra,ba,to,sil,su,bi,sil1,['-'],,,none,none,,,,du,2,testConjL1Uns//cat_viol.r2.s1.0.wav,2.0,conjunction_un,unsyncopated,b,s1,no_rule,cat,L1,m,3.5647,1.0,1.0,1.0435,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
40,2023-11-12_20h32.58.555,Unsyncopated1,s73,31.0,masculino,right,España,Español,Bachelor degree,no,no,A,1,what,L2,unsyncopated,s2,r2,40,Online_whatL2//c.cha.me11.1332.0.wav,me,ba,si,sil2,fe,cha,ñu,sil,ra,bi,sil1,['miss'],,,1.332,no_beat,,,,cha,3,testConjL1Uns//r2.s1.2.wav,2.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,z,0.911,3.0,1.0,1.3946,1.0,1.0,Español,0.0,3.0,2.0,yes,yes,yes,Canto ,19,Guitarra,19,Bateria,19,Piano ,18.0,Bajo ,18.0,,,"Creo que es un exceso hacer un experimento con 4 idiomas, creo que es muy largo y extenso, con 2 ya estaba bien porque al llegar al tercero uno ya está más distraido porque ha hecho por mucho rato lo mismo y al llegar al cuarto idioma ya ni quedan ganas de seguir, si esto fuera más corto uno lo haría con más animo, pero ya al final no me quedaban ganas de seguir y mi atención iba decayendo. Además mejoraría los audios de los idiomas para que se escuchen más claros, por ejemplo los haría con voz humana y no tan pegada cada silaba, es decir con espacios entre medio.  ",76.0,no
